,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Track0012,1.9370940404288346,1.808465003996941,-0.01790328072021011,1.568779282088743,-0.03254651842329135,-4.5010395421307905,-0.9714876917014769,-0.40889218195420535,1.2931401852061832,0.7881093103133026,0.7521822015690593,-0.9310100588565177,0.47506914416896323,-0.3626050952999528,-0.21012333807388905,0.12492256986675189,-0.0008962516639977996,0.05124624130126368,0.07013245081102978,0.7271955946977612,0.12725860306028547,-0.06820038430967344,0.2852092232334751,-0.016506092951510752,0.06719828556453268,0.024818947696157122,-0.046101012153988215,-0.015065933274531918,-0.004335305202338337,0.009255653502697926,0.018275924261956837,0.0055492706695848696
Track0013,4.022001411044464,8.91299158737157,-0.4706058252148817,-0.772669014434583,-0.6442021180638816,-1.5338346767747488,-1.392647433684053,-0.03328372877088198,0.5382709466434246,0.34228598261295473,-0.9474361163246304,0.841507284159185,0.8029844680774431,-0.6522881648412725,-0.365556793032679,1.0522394018322,0.4090872114771763,0.10051812080727413,-0.23096793540041807,-0.20398519784980867,0.24776408560812385,0.11380559014980134,0.10743662880902914,-0.13474322889389437,0.16841547799525292,-0.025345115910839256,0.05246327977559952,0.005583835994260368,-0.029601391569529723,0.005699706923309384,0.017098375761548667,0.002965690072566946
Track0014,-3.605001790087218,0.7300745040359268,3.6060890318676533,0.9253150061089805,-0.925731192068643,0.4623890459944888,-2.0868201026213233,-1.2108946702609384,-3.135845842770876,-1.2950021385232806,-0.06909924848106663,0.6337355434251426,1.4543756309587434,1.5085154428542777,1.2748205203796903,-0.37608668179747645,-0.7447513682585414,0.2932448283535117,0.1185170666116672,-0.3151313609490771,0.297958282000894,0.21844819177064528,0.23943501691176355,0.21644380790184609,-0.03277918995265274,-0.07781896957087923,-0.003948725800680291,0.07089140459068481,-5.519044498300404e-05,-0.0028011800947429955,-0.010133402065450853,-0.0061900601928143026
Track0015,3.183104283673233,-7.045823929577835,-2.385323752410708,-2.2569281011455233,1.2026107541310487,0.7898370773254665,-0.016688360625828947,-0.6595826476945006,1.5827786410691589,-1.2393026247179564,1.4741189026757313,-1.4361379194914476,0.2774522328598723,0.21605059136426027,-0.41470043230848364,-0.24801291159920022,0.46136996737522623,-0.15354841978281716,0.05905600436524165,0.35065818689619543,0.12331961456258726,-0.20641641179415654,-0.23996525507836727,0.07255318595724987,0.07061335994690493,-0.014298477375239486,0.0107364496821822,0.00572428317244571,-0.006057743264465999,0.007851358331344043,0.01519340363626685,0.0028230655524620753
Track0016,5.992963454238132,2.338789971344929,-1.1964200215567282,-1.5533337174247426,-2.9162373880707393,-0.10338385791509261,0.9554463720934079,0.4606869468211554,-0.799946171325547,-0.14822164876595856,-0.48018636998973274,0.18681018340526004,-0.13286827516308886,-0.26008303527122484,0.16129344383339414,-0.35987666045371464,-0.5412298308444848,0.14703740251179823,-0.25186910629678877,0.26346567724134357,0.5571548539553627,0.20488331808040344,-0.06325424667316037,-0.10482829759509897,-0.14573623326397234,-0.032822474328507135,-0.05070121043333833,0.020200875105115104,-0.0019254474843531627,-5.226776450039521e-05,0.017901663450319998,0.0003691753960800198
Track0017,4.293042977025443,-0.9705662374176734,-0.5345573353543089,-1.5815889769827778,-0.5207880456277478,0.22731979488751283,-0.11358065717349311,1.213338126434968,-0.6963019341399245,0.12672261334914653,-0.705905745795524,0.26838605046365954,0.8606501790670543,-0.46420926395292456,0.11095015215240853,0.24949047587967904,0.0780024218222616,0.06834844870906513,-0.1266618864841731,0.05787851252816887,-0.20926128011705694,-0.14092929019414727,0.22615677857859057,0.04520428464780265,-0.1341481721801576,0.0669946901796977,-0.041122508797643266,-0.03347245278263635,0.025098766050844584,0.005763294124236583,-0.014005831163801576,0.0031136160655046465
Track0018,-2.8955700621308806,0.30187602486607557,1.858118179827626,-0.2611582055824405,0.40723556329309163,-4.2574818484309525,0.4378532357006369,2.358257484028341,-0.148184136337862,-0.20095691926804052,-0.8130254605719384,-1.2226031768334304,-0.8829788056784514,-0.1927653125177502,0.4098870854707122,0.6820597748033557,-0.48164283470844743,-0.0026272293013722215,0.3690256777309432,-0.34617636960993736,-0.3238802238068281,0.039725649493596304,-0.21571885044006844,0.23680688884166748,0.3657911431857103,0.04685732270335283,0.042723916070770314,0.05811873679685938,0.012562784667073489,-0.01758280082404388,-0.00622522458610338,0.007338501614100789
Track0019,5.6350455701996305,-1.7277299035111542,-3.931112972825638,-0.8581700180073849,-1.423223738489933,-0.9976053884943963,1.0801120093789147,0.2331950052919964,0.1162743616022674,0.24961962252068878,-1.4908735626477523,1.2522031949610157,-0.2179939618312539,0.17594440906585457,-0.0071566188734919385,-0.32259695467641547,-0.059478946169860505,-0.19949910256325218,0.22741575079811405,-0.18802746473869048,-0.06679742647237431,-0.04930493834006647,-0.0384997260386085,0.013188403281776534,0.14069271135448802,0.012851220006586445,0.02700317369276741,-0.015831728055460247,0.018832113937622283,0.0296758006769781,-0.0099468761850667,-0.005867021015870614
Track0020,-1.0878378487496605,-0.39304613556313633,1.9128231457888754,-0.31053712364074665,0.9310507311114399,-0.7146180016723406,1.0270524127640879,0.3113820428971855,0.5449207597892237,0.6573634121819291,0.28059897189135075,-0.49231337651391904,-0.34996259437011024,-0.7791243192903576,-0.04369592570352086,0.13218402277130278,-0.0877775913377458,0.16691327996077604,-0.24904790659078804,0.11628883893987003,0.015338990671460072,-0.03316331606992005,0.12914672049288117,0.05149348545986008,0.15906340155311977,0.06904043185281078,-0.035037966490304454,-0.008895416314123227,0.04861122912453425,0.010085633753002437,-0.003099309154760417,0.003810297112594965
Track0021,-0.8923370298456196,-3.843480900335448,0.9481031916165953,0.8578935086687056,1.5789353348413007,4.096597005429939,-0.981371716810785,0.5006579463339107,2.213868406220582,-0.4855249065631101,0.3040569666650377,2.388757819338272,-2.168232908120658,-0.003422116336154936,0.08137138796992016,-0.11957945036599153,0.10590106478214614,-0.3149478067475016,0.19910174275668663,0.22703988641886474,0.15810334442063564,0.20459287421070405,0.21655529094411563,-0.4120084400610264,-0.2891842448088379,-0.0313782391158483,0.06660001722823794,-0.06457416190072683,-0.1147693992509893,-0.001125680278606918,0.018493107960688433,-0.0041791344100812885
Track0022,-7.8846273586492694,-5.933485894782278,1.790152403927316,-0.7796110516872197,-3.110567296252948,3.0122891063976116,-0.41816149089206855,-0.29507093725166217,0.6226354633444868,0.585105779572657,-0.6182235344259137,1.2662989301351837,-0.6359689632848172,-0.4200103022330881,0.20564356731282002,0.17045809472158457,-0.8813774826509777,-0.08890899991818896,0.3063290306168236,-0.5749128070648153,-0.4193313930734152,0.31609767322536486,-0.2895069197851931,0.16912020102221495,0.04033704354585875,0.09782029106585977,0.07614480056304516,-0.008370672097796213,-0.14701220284108585,-0.08924076439776986,-0.007059188755599088,-0.003578863570231914
Track0023,-1.8155257582450537,-0.33891603961910105,-0.00027706018294269315,4.095062259066323,-2.0347594902567434,-2.47252510111114,-0.46805432778026407,-3.6690831688675063,0.5719486680301129,-0.6157493172157321,-0.6835891044491693,0.2602423538194811,0.06215249397516427,-0.1426993893506297,0.8524650661492966,-0.41701842840051123,-0.5004302145318249,-0.273409681538819,-0.5735089695100863,0.23103471664185057,-0.1193938318719108,-0.6098150750776055,-0.001994209019259419,-0.06330425746944686,0.08725681348410573,0.0795174325516419,0.03957071461822189,0.00373017200187061,-0.06861671097990524,0.02685248141532772,0.010560131175588261,-0.0013264702713978312
Track0024,-5.482084734784596,3.66626150426214,4.357969396092765,-2.4506148748023264,-0.618326536806784,-2.061649637791077,0.31003986604427797,-0.11302614191033766,-0.36991299577389825,0.3158386190421013,-0.20763406081984226,0.06416917795571452,0.23064959246364397,0.07907988921361975,0.5837330027790959,0.018459067023159276,-0.32618976164808305,0.2723881399981712,-0.05801284286651885,-0.13083937705216803,-0.38773986777604186,0.02966311278203147,0.16169195941553002,0.39051997130392235,0.05113305240265911,0.24542922389998992,-0.011529744268733667,-0.021169694299871953,0.0027071133280695426,-0.026714851744938633,-0.013580617557803954,-0.003503073575268033
Track0025,0.3172710769392033,-4.520603460349099,0.6609172173441937,-0.19650035619667255,1.5351952490090512,0.07412513930524478,-0.4315341233973102,0.08296120296074158,0.6741897208614601,0.6602238852308315,0.49888866207338173,0.1382138161603692,-0.3545485129203234,-0.8385158235857006,0.30265062962843586,0.40685619588799254,0.08832546203772657,0.08093065209647719,-0.1677230978040718,0.21881232590562058,0.12458794454485114,-0.23846464886044444,0.1564750081070448,0.0029619215765790954,0.285358518757749,0.01615377136617437,0.01433998460436055,0.0048725199563590255,0.031140857131639027,0.024850570377636102,-0.0071403845580576605,0.00509992498174882
Track0026,3.5651346656964824,-1.0312168238077537,0.32023342686376427,-3.524568828891345,1.1944218019720914,1.743171054606176,-0.4586373814395536,0.38414246829190857,-1.1425532360128816,2.1006190401076394,0.30406233100297947,0.758449222884409,1.0853431238371378,0.3103387273200437,-0.48587333373922853,0.23870517452874213,-1.015179217705702,-0.15565233665325606,0.3031254585766635,0.17796886212153887,-0.4158518614534919,-0.1081306451206173,-0.10152874452622444,-0.09389954095941228,-0.31622828600676783,0.024547913666159826,-0.1623895187392038,-0.006811312769743531,0.07898687073483825,0.020601775419920136,-0.021356172310540843,0.00460426603655474
Track0027,-0.6945789841167458,-0.28502145907102006,0.5858474361857409,2.431824514561366,0.1745901858360274,1.6225152434246575,0.647974925369409,-1.274431599737978,1.011486791133791,-0.30126752835047615,0.18470470830795147,1.2033167642414277,-0.8559514015966868,-0.11860130979458157,0.349008318997311,-0.02955336387067843,0.23767756343843802,0.3020549411287353,-0.2838309250073139,0.2567720020469492,0.2164276839113091,0.14841616930125162,0.13240005523172774,-0.06356672918632925,-0.053799258716243636,0.05146436799866818,-0.012010162050167738,-0.024097767984881294,0.01700533348695163,0.017470075579807568,0.0010986033960336745,0.0003490591059565699
Track0028,-2.5120989403947562,4.737973867803164,1.803798628286124,2.274930777854991,-1.068355653564158,-2.6994757025233667,0.286450298990072,0.6410754588236549,0.6760811746959056,0.9981042500184125,0.302572330524542,-0.6834289214169467,-0.002621140603823193,0.08507689044188563,-0.3925923672058052,-0.12370991137653806,0.4434007755819761,-0.011562600576209411,0.0017210595935039194,0.12409125269261737,0.02111762075598406,0.4964013189232335,0.23762267057016367,-0.0659073044381143,-0.20286224523289378,0.032781946222416355,-0.08674017869343345,-0.03566788406237541,0.046250309855633304,0.012079474658811564,0.0038865097883497316,0.0021222894015001425
Track0029,-3.4397824802491757,3.7883878318874427,3.507154561873767,-2.1985350469729426,0.06656190086589553,-2.0195652783407105,-0.4336473841209293,0.4436564199763354,0.3666907729261462,0.2737930603390483,0.022107560130292477,-0.5476298122498146,0.3352003394639318,-0.20354376612802327,0.25166310252224106,0.14787676281391698,0.14498790002065418,0.10046678881462626,-0.1032042320144347,0.07633191387502526,-0.01346496548761299,0.007835349694449803,0.2123751935536982,0.15550456689460862,0.10490956962635116,0.11447784190409065,-0.0076268285622101495,-0.01334466208269319,0.03276081527040992,0.009472215517968133,-0.0005136808459227298,0.002162085960871059
Track0031,-9.382801188782874,-5.560448373604103,2.6791416124477916,-2.4341838649720438,-2.1422900744559765,-2.6072114745922153,1.0442765278224544,-0.9652683084748617,1.3355355914594713,-0.6931206662530086,-0.034704780564018864,0.06773499255997024,0.6108496683775284,-0.2506212980620534,0.5117457279026527,0.4813659293986147,-0.3302194251097379,-0.13176271450320662,0.23015038192691112,-0.7248410305675538,-0.5077793267774151,0.1523136752774036,-0.027351173633175477,0.1644200680499366,0.23487982540136904,0.10018743139104586,0.02014119794859856,0.0036584398478945387,-0.019535729411799797,-0.000936492826407376,-0.016199280476450105,-0.00030437822480779787
Track0032,3.7114112584092678,-0.7818794362918974,-0.03625894984643758,-1.8333178302326203,0.08306772281706308,1.6523931436674222,-0.6560182897892156,-0.4262219452061143,-0.6397379919678867,1.1914070772457117,0.5087221974721872,0.08682200476413379,0.7015571096099087,0.07909253846487431,-0.038502172183478296,0.3040721048201118,-0.16457377049888333,-0.15361030876066775,0.25289288527295173,-0.13055069734932614,-0.575253983416131,-0.1350290101280338,0.07963642383185891,-0.052691223749966765,-0.10955943505817722,0.012940448642941688,-0.05314971178266507,0.00010518123201123087,0.03399715773998426,0.004089526585707353,-0.018470859983919945,-0.00280455149991935
Track0033,2.250414920282745,2.6369105485713846,0.7321679255762632,2.1120793909798703,0.5268170294535742,-1.5531961695495444,-0.9381429482379214,-0.01316556136844838,-0.1213736702858384,0.8463995840752605,0.4048201188973637,-0.13549702517740062,-0.4905994782251889,-0.44359033606130344,0.21865091963975894,0.6934371607586439,-0.3743105576997327,0.15026026343402085,0.18402104455926668,0.030433737074588515,-0.27494018481185406,-0.09983493708386737,0.0538325693852821,0.03745336644809186,0.20607132391533778,0.008658108155991965,0.025586732062123144,0.03761780286681372,-0.026895454822990033,-0.02299495206880783,0.0019296544183120632,0.0018225266810979238
Track0034,3.058316689507672,3.357895667585186,-0.35602192401837696,0.764922390140173,0.9690336987311551,0.9422693525701792,0.24311976453964457,-1.2927369372557016,0.5387594209476397,-1.3072942895823623,-0.22997157321309938,-0.3361846403135199,-0.25560522639725125,0.11145692558602183,-0.27461091278585825,0.4283440152726573,0.0303286167027974,0.34566882907663643,-0.13435083205972073,0.1314665133535953,-0.07698381002058227,0.16383968063891316,-0.1267627072458269,-0.041900472056759494,-0.1790818709050333,0.004595103634539094,-0.03247740283600242,0.006373484038569383,-0.020083588771523463,-0.0188898788717269,0.0175118865153439,0.002614700280521584
Track0035,0.18858119043628835,-2.2065920324433974,0.8838118747425316,-2.2511983020616055,2.2088604575124697,-0.7575532545090393,-1.498168975276267,-0.9441433243479144,1.69179454485746,0.204635697878583,-0.3442647245708146,-1.0381559197546821,-0.1165072573348525,-0.5391194665130025,0.07701594860255272,0.05792436631194938,0.4130972729099556,0.04964576132184531,-0.09599984409257427,0.6293368253585973,0.15472028636618856,-0.17260362371475613,0.19638729078890127,-0.005778842592031815,0.1015039259922521,0.018960274190311065,-0.013164426831425702,-0.02252454019613874,0.031483819498314324,0.03993910181429835,0.008273940170991903,0.006065228319753902
Track0036,4.3404890551078825,2.8538401673457092,-3.6832672403751356,3.305171649061202,-1.2309705867594407,-2.096383256544188,-0.6867425529356623,0.28917865424993283,2.7650919170460058,-1.033597556803834,-0.47343846192315414,0.8271381490058946,0.772859919371876,-0.78925964785663,-0.6178033017211846,1.0235533079323904,0.6479258177457305,0.15698664963945333,0.15109433657754026,0.20053670428773723,0.4160935844643215,-0.3135768615849861,-0.14610365017740515,0.18650188746080731,0.0033593835658789263,0.5668251792529494,-0.1825869028692175,0.42089640788564625,0.2530547738160226,0.07799794323025538,0.5324625603054921,-1.212554861392956
Track0037,-7.661352794856096,-5.500803782362634,2.8166444349940485,-1.5035053281318749,-1.5496289344769445,-0.10959528894546292,0.14363198677598518,-1.0431342776178518,-0.3004769456474402,-0.12037445029890707,-0.7448009808532927,0.3094684283601006,0.4638510693952888,-0.24372325564820965,0.14750085336569443,0.05563795134041513,-0.3713043569491687,0.012896011578256393,-0.07139806502452,-0.5828604587595978,-0.1683846889403731,0.3489672603392807,0.31436892908104913,0.04865289192054499,0.04293349206981909,0.02224101706833621,-0.015302616523732604,-0.02643642208868268,-0.0609026204704824,-0.03581072024892143,-0.009314078393978046,-0.008279135397187718
Track0038,-10.043646933646887,-5.941082537531682,2.0719903037288785,-0.610222165852436,-1.9820416712647408,1.3984870417206992,1.0140662630084754,-2.23099630167299,-0.6144689707343545,-0.12787592308827586,-0.8019223854425399,0.3588944723341978,0.4378534440976406,0.44086068605288464,-0.4322912872272864,0.4443751535470722,0.29730285312988114,-0.23991773291183674,0.5713917076463111,-0.3276843398942739,-0.22824381289242063,0.03426289619136425,-0.16209124153875695,-0.18396413835102415,0.1485355576913674,-0.2086942425951326,0.018975149604218686,0.024388304495157786,-0.06188643134688511,-0.07102550027454226,0.004613818609407519,-0.010030732486681538
Track0039,-5.28060493681631,2.670596959305581,2.643525152863211,-1.1623851655411153,0.06098726401158433,-1.6474142616835814,-0.6257060948913667,0.32651719915962873,-0.2340896380418984,1.1837259287947546,0.28542483818510284,-0.033501851365144525,0.31670680366817255,0.7049145299345642,-0.5411226658571001,0.13130835231513585,0.3901077662705469,-0.726282726277786,0.18975691212499854,-0.07383437278670311,-0.04841693776073775,-0.26937544034236194,-0.30592274625178917,-0.03692495925172883,0.10494597022832651,-0.009639850989710933,-0.005124208894784445,0.02110641170532807,0.07347752483460872,0.039466662431711576,-0.0034952343303136,0.002800603108737508
Track0040,4.404284225465807,1.7308627734944337,0.06416375722401843,-2.9985983991239538,-1.9290211965539954,1.3671197910616386,0.7884966534884755,0.7188848986970425,0.2708244771922426,-1.505197250071693,-0.1245032277072331,-0.2915469584250179,0.9237232383681631,-0.4972538030409211,0.25364701990268584,0.039637479749780054,0.23315727191309002,-0.0663421302512721,-0.06122058167303321,-0.14952781267312398,-0.3537777345727674,-0.41221207011890754,0.22855657978524518,0.051565163835458325,0.054847289313193236,0.08398823629619884,0.0417222289180855,-0.02719306950847829,0.022719756829550904,0.010315086361431329,-0.002711730428763922,-0.001322714922983436
Track0042,-0.3177051224875777,-0.13597411569266882,1.349762598560653,0.7238851818548624,2.4397968681779396,-0.9503491330931061,1.3267129978606271,1.147937887576218,0.3798516272306957,0.6347299350226924,0.2841998427559139,-1.2172327866428188,-1.4359990715197468,-0.06811455248333582,-0.3531974059849183,-0.32560796456115154,-0.37425563764615194,-0.06936187837383152,0.28390231394418985,-0.13493238389187015,-0.34236446612970955,0.027308481815525594,-0.14408312280432195,0.13825001867525896,0.16250790622675138,0.03498444295190851,-0.008247079417865984,0.015063041600107845,0.040868691703510825,0.00019352168342767664,-0.0030740508083816733,2.0929637906959568e-05
Track0043,-3.3603998379008964,1.5455088864217958,1.0129348371201852,1.6857345750158694,0.25200882049332535,1.0998148344835958,-1.5143845759185586,-1.7382842352433672,1.2312342678765633,2.282015114522253,-0.9146298632862697,0.33119837146800973,-1.03076193591737,0.5622521274850867,0.36250803677009263,-0.6217818275116326,0.14586800914488562,-0.09194780719115017,0.4678013389900122,0.4080682797617428,-0.128642905899588,0.18705274102505087,-0.035629240263195104,-0.01514379962064398,0.017162788492518035,0.005554904519084152,0.013216584783748942,-0.01127600337226322,0.022212981068619995,0.0160093387150719,-0.005788940593792222,-0.0031495406729529028
Track0044,0.36690877076868933,0.8148050379925124,0.4141278890197719,3.0114707546299737,-0.44469243909499706,-1.016517021440268,-0.14984688158998039,1.5444321798609788,-0.4567570769290171,-1.7117229920640133,1.7370350702085422,1.0837971747715975,0.9633683731128463,0.9326653507365968,0.2296333894899362,0.5204316235600491,0.09981074632711633,-0.1692214242493087,0.2856522887307574,-0.45144848182838127,0.1675856213185266,0.07689508399497919,-0.05067589803274242,-0.005582044488632897,0.09425164791469043,-0.07321333513370532,0.07101509897591653,0.054461816528101586,-0.021912754279654202,-0.0005477033155755276,0.0040899666244051955,0.002753038448045256
Track0045,5.114498955755491,-0.04288315186828156,-1.9404349906157463,-1.684743402733916,-0.339354657620094,-0.4453363436929014,1.412731925384329,0.21526799597515692,-0.9897124693174971,-0.5403779313325993,-1.7933507783150686,-0.2965248524922452,-0.6706459752028072,0.7184864721124481,0.6604825056491471,-0.7624509227426318,0.5119847996804721,-0.0431186715627726,-0.07706471345553705,-0.22617599126514093,0.3355927638893179,0.3053619664968579,-0.023896388849849494,-0.025123567586034963,0.03747526977533182,-0.07066056524276976,0.05935209819268468,0.028151858281124445,-0.015339717943367243,-0.005706325396879674,0.0048437697713663965,-0.012191319243287155
Track0046,-1.8865895242153405,-3.456240048139906,1.9440907591327625,0.6757023382724369,1.1707268489050968,1.8286685288024274,0.5823402447920082,1.124490519168518,0.24526694558455508,1.2971239169615794,-0.3066619695349608,-0.7190150646810594,-1.123765106061215,-1.2797549128206052,0.05079953232023508,-0.10119466034726163,-0.05023420001990461,0.015215123538467754,-0.040739361934540155,-0.2521158824743607,-0.2667650037952686,-0.1962568363289522,0.10036577256383106,0.12551385395765427,0.37758474641873774,0.024674174015250797,0.03178996868659306,-0.001512474330504992,0.07149941887726452,0.018522932854993873,-0.021263452415481623,0.0025790897069286577
Track0047,-5.708043190930875,7.464326053380842,1.4783242007874144,2.2118584371597567,-0.20210323165688218,6.100794766526151,1.491369033450633,2.5380786989022326,-2.7730933773203796,0.3312954237168516,0.6742049034006482,1.2146523185511648,-1.1612532708193974,0.4919106768263514,-1.4478573003643522,0.7245585688551895,2.348325049769853,0.186306918353645,0.3644603403850124,0.37080702672210647,-0.10131105263701577,-0.8779031038354179,-0.34472496219135823,-0.06672673447923493,0.16450593678314718,-0.15922741348458855,0.06760638151204622,-0.022076773039608533,0.04840122333556043,-0.08925852481849106,0.007704916443246959,-0.006669084242344189
