,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Track0974,6.630365e-05,0.0001879856,-0.0006996617,0.0009325519,-0.0001828,0.0005886033,0.0012733974,0.0023354143,0.0005200058,0.00019451417,-8.2843006e-05,0.0016228966,-0.00074454397,0.0001308471,-0.0014757589,-0.0005200766,0.00040396117,0.0013866052,0.002081776,0.0014911981,0.00022512674,0.00020294078,0.00047327206,-0.0020759553,-0.0002856953,0.00026579015,0.0011799459,0.00046154112,0.00026984513,-0.0004502423,-0.00039897533,-4.6070665e-05,-0.000729084,0.0001006471,-0.0006834958,0.0008368604,-2.7347356e-05,0.0012297933,0.00057182554,7.045269e-05,-0.00086646527,0.0013819616,0.0017871782,0.000107482076,-0.0006969953,0.0006637322,-0.0010214299,0.00063955784,-0.0006255284,-5.3711236e-05,-0.0007863045,-4.1000545e-05,-0.00062854216,0.00046041538,-0.0007854067,-0.000111207366,-0.0012833675,0.00075716525,0.0019012894,-0.0006947499,0.0024723709,-0.0005410556,8.098036e-05,0.0011949167
Track0975,-0.0013255877,-0.0022710375,-0.0012120232,-0.00042223278,-0.0014727525,0.0018828809,-0.0015674569,-0.0005910136,-0.0014145896,-0.0012483951,0.0017704219,0.00087892637,-0.0011430774,0.001993496,-0.0015081577,-0.0019041449,-0.0003794618,0.000531978,0.0008562319,-0.00078093493,0.0021597184,-0.0008026324,-0.0011791959,0.00027368218,-0.00016079843,-0.00086752325,0.0008039018,0.0010498911,-0.00254751,-0.0018839538,-0.00072076125,0.0008892827,0.00043275207,-0.0012929239,-0.0013501104,0.0007758513,0.00056704134,-0.0009942506,-0.000117226504,-0.000611932,-0.0010712817,0.0011819918,-0.001955919,0.00089025125,0.0007460965,-0.00016562548,-0.0005834624,0.0009781495,-0.002648808,0.001790531,0.0020609573,0.0023430288,-0.0004186649,0.0014409225,-0.0030504987,-0.0022107996,-0.0005218893,-0.0023874743,0.000117179006,-0.0027491143,-0.00024554878,-0.00089593534,0.0032951534,-0.0008248314
Track0976,0.0012100735,-0.0025082752,-0.00069824606,-0.00077294186,0.00081176683,0.0020453408,0.0031572953,0.00049522147,0.0026401207,0.00017114729,-0.005263984,0.00041891634,-0.0011032242,-0.0029511862,0.0031921528,-0.0016564764,-0.00053470954,0.0016908301,0.0011812039,0.002763722,-0.0016082041,0.002049908,9.4272196e-05,-0.00019245222,0.00059015024,1.2814999e-05,-0.002387387,-0.00082727894,-0.0017904639,0.0015896745,0.0011295615,0.0017606188,8.452684e-06,0.00039425306,0.0031341016,0.0014702715,-0.0009713471,-0.0024865922,0.0019952059,0.0018350789,-0.0006265864,0.0011231285,0.0007362142,-0.00071658567,0.0016059475,-0.0025823424,0.0033688769,-0.0023393892,-0.0004864782,0.00043538213,-0.00096033886,-0.0035722442,-7.091276e-05,-0.0054039294,0.0030945446,0.0051834136,-2.8063427e-05,0.0017531309,0.003685765,0.004738275,0.00064367056,3.09702e-05,-0.0004008785,-0.0005838722
Track0977,0.0022465358,0.00024401769,0.0026775599,-0.00020685233,-1.9121915e-05,0.0018348396,0.0030133687,-0.0012691356,0.00056925416,-0.00036107562,-0.0039547533,-9.7651035e-05,0.0013482813,-0.00079936534,0.0055017993,-0.0016198158,-0.0002560541,0.0014680345,-0.0006368384,0.0016903819,-0.0014462508,0.003096344,-0.0016890764,0.00063077733,0.0025997022,-2.0327047e-05,-0.0015866735,0.0006407425,-0.0009141639,0.0038776249,0.0013512876,-4.5042485e-05,-0.0015880577,0.0020637023,0.0007622298,0.0015258007,-0.003426537,-0.0014647031,0.0024541644,0.0029864358,-0.002645515,0.0018090196,0.00015346706,0.0035051256,0.00017261226,-0.0012049219,0.006229177,-0.0038974732,-0.0016091317,0.00082674995,-0.00087079406,-0.0020429008,-0.002057407,-0.0048391093,0.005432306,0.007029813,0.002230795,0.0033292547,0.0007843599,0.004768069,-0.0012722611,-0.0009954649,-0.0011786073,-0.0018480904
Track0978,-0.0011191932,-0.0026005283,-0.0018976219,0.00022070669,-0.0016202703,-0.00070768595,-0.0018407814,-0.00079126284,-0.0013767257,-0.001209002,0.0023807958,-0.00037185475,-0.002103852,0.0011743866,-0.000992652,-0.00012284145,0.0008822754,-0.0008389335,0.0010187123,-0.00097349193,0.00041656196,-0.0013768319,0.00027706102,0.0017736778,-0.0015237527,0.00042333268,-0.00017769122,-0.0003589429,-0.0012057275,-0.0020576306,-0.0002920346,1.744181e-05,0.00018497556,-0.0015723235,-0.00015388988,0.0005188361,0.0001383312,-0.0010777493,-0.001789189,-0.0012005572,-0.00074029714,-0.0012115147,-0.0014320835,-0.00066775456,0.0010677483,0.0006953776,-0.0018400252,0.0018726978,-0.0016026273,0.0009311773,0.0006926134,0.0014731586,0.0007674042,0.0030367128,-0.0026665349,-0.0035745539,-0.000822761,-0.0013388898,-0.00066380575,-0.0025384538,0.000112347305,0.0005705424,0.0022454858,-0.00012876093
Track0979,0.00088894507,0.00023039058,-0.0007478446,0.0014205379,-0.0015298985,-0.0003793165,0.0011937991,0.0014117882,1.2256205e-05,0.0006257538,-0.0010375008,0.0009965189,-0.00083937123,-0.0011813492,0.00015347451,-0.00056443363,0.00022690184,-0.0003769677,0.0012495779,0.0019630138,-0.0004137531,0.0009736307,0.0011249483,-0.0013777651,4.0838495e-06,0.0005775485,0.0001729317,-0.0009123273,-0.000266172,0.0004202947,-0.0003462194,-0.00037883967,1.9147992e-05,-8.504372e-05,0.00100407,0.0012909882,-0.00092860684,-0.0008389405,-0.00048160553,-0.0007816078,-0.0005100295,0.00013049506,0.0017611235,-0.0006235279,-0.000834235,-0.0005310541,-0.00030659884,2.27727e-05,0.00079845637,0.00023504347,-0.00061478466,-1.5303493e-05,-0.00019426458,0.00020705303,0.0019921605,0.00051267445,-0.00094121776,0.00057302415,0.000362942,0.00071592256,0.0012924373,-1.537893e-05,-0.00016549975,0.0011944249
Track0980,0.0014165449,-0.00058340654,-0.0002830997,-0.00010384526,-0.0003249757,0.0011989251,0.0030974895,0.001350861,0.0026107654,0.0016143881,-0.0043452755,0.0013533197,-0.0005335193,-0.003236726,0.0027776994,-0.0011844188,-0.00014978833,0.00077333767,0.0007024389,0.003190585,-0.001889132,0.0014046729,0.00030003488,-0.00072284415,0.0014139777,0.0008903276,-0.0015787575,-0.0005591512,-0.000969477,0.0021088384,0.0009382104,0.0013331361,0.00013359636,0.00014156941,0.0025879703,0.0013047867,-0.0015861951,-0.0020975345,0.0006853668,0.0010551084,-0.00011194497,-8.346699e-05,0.0016054064,-0.00060962886,-2.8572977e-05,-0.0020566033,0.002998881,-0.0017436929,0.00083807856,0.0002389215,-0.00013769045,-0.0030138046,-3.3317134e-05,-0.004281366,0.0040328056,0.0048302077,7.64319e-05,0.0015646908,0.0018601455,0.004309977,0.00068217516,0.00015079556,-0.0005960092,0.0005430579
Track0981,-0.00035994546,-0.00048726052,-0.00039999932,0.0012387484,-0.00025498122,0.00031648576,-0.0004987009,0.0011497661,-0.00019143522,0.00054584444,0.0011823997,0.000775259,-0.0019829683,0.00018415228,-0.0016252734,-0.00021043792,8.426234e-05,0.00018094294,0.001001345,0.0017788487,0.00045859814,-0.00038309582,4.5154244e-05,-0.0015283413,-0.0006254539,0.00017169304,0.00037080748,0.00073726475,-2.361089e-05,-0.00030446798,-0.000699525,0.0010619797,6.483123e-05,-0.00013224687,0.00086127967,0.00041939318,0.00041578338,0.00046597375,0.00033108145,-0.0006021736,-0.0003190711,0.00029946677,0.00020966679,-0.00093864277,-0.00030190777,5.3006224e-05,-0.0014668778,0.00019381382,-0.0012154207,0.0005329624,0.0016670525,-7.133931e-05,0.0005539283,0.0012120595,-0.001837885,-0.0008360557,-0.0014018099,-0.00058375485,0.0006799493,-0.00038046576,0.0013221577,0.00046926923,0.0007374361,0.00053649023
Track0982,1.5436672e-05,0.0010092817,0.0010452792,0.0011484986,0.001242701,0.00038155913,0.0025039464,0.0016399845,0.0016436577,0.0011278018,-0.00108172,0.0022244416,-0.00042708963,-0.0010680705,-0.00015419349,1.2144446e-05,0.0014302693,0.0017747274,0.00011901185,0.0025777894,-0.0018378422,0.000348337,-0.00060562044,-0.0014305562,0.00088161137,0.00079168566,-0.0006421362,0.0011188798,0.0018743426,0.0008002892,0.00017892127,0.00094463676,-0.00066038966,0.0006481856,-2.3739412e-05,0.00012774765,-0.0016581975,0.0016164645,0.0007363586,0.0011089332,-0.0012146607,0.00014369376,0.0013990104,0.00045521185,-0.0014744494,3.2458454e-05,0.00022218376,-0.0012422055,-0.00076524913,-0.0011135414,-0.0006338097,-0.0009784102,-0.0010742396,1.0093092e-05,0.002333521,0.0024173632,-0.00045589719,0.0018094182,0.0011507757,0.0021186378,0.0010777041,0.0004089456,-0.0012352616,0.0012652315
Track0983,-0.00012429338,-0.00063338876,0.00058197975,0.00072914176,-0.00016732514,0.0014186203,0.0018817559,0.0003498681,0.0008358732,-0.0004225131,-0.00067569315,0.0016725399,-0.0019053947,-0.0014999285,0.0009274259,-0.0014704764,0.00018581189,0.00043255556,-0.00030850992,0.0034174584,-0.00058654323,0.00089797005,-0.000120949,-0.00077188015,0.000260883,0.0011515226,-0.0007574302,0.00023056939,-0.000851959,0.000800129,-0.00045062625,0.0017923173,0.00045572966,-0.00022771675,0.00047912262,0.0013658069,-0.0011928789,-0.00037339656,0.00028097816,0.0007188488,-0.001556173,0.0008836966,0.0005840659,-0.00010890514,-0.00026485603,-0.0012788363,0.00058235973,-0.0012952462,-0.0018272772,0.0003936477,0.0011367314,0.00029359758,-0.00037251413,-0.00054903986,0.0021852627,0.0014244989,-0.0008526129,0.00031288154,0.0011723675,0.0030475273,-0.0004287064,0.0009804477,0.0010798946,0.00032539666
Track0984,0.00029642298,-0.0018506795,0.0013761744,0.00071195234,-0.001849886,0.0021445677,0.0024071336,-0.0004109405,0.0005031824,-0.00077726133,-0.0014963374,6.822124e-05,-0.00071944296,-0.0029896274,0.0037722662,-0.0016391724,-0.00035350397,-0.00014016032,-0.00013630465,0.003427513,-0.00192108,0.0011846442,-0.00063740835,0.00013156235,0.0008940594,0.0016179383,-0.0012639853,-0.0005919337,-0.0018385947,0.0027244724,0.0010903531,0.0010348521,-0.0010875762,-0.00020569423,0.0013548695,0.0023686066,-0.0026270412,-0.0016123406,-0.0011297325,0.00062666554,-0.0023093969,-0.00021240488,0.00050709397,0.00090166554,-0.00034455955,-0.0021940116,0.0026326478,-0.001810547,-0.0010028407,0.0012512691,0.0011150949,0.000116080046,-0.000997195,-0.0015840958,0.0037900284,0.003207747,-0.0004647103,0.0011054259,0.0005885884,0.004115133,-0.0014932901,0.0006034267,0.0017125085,-1.1380762e-05
Track0985,0.0023585693,6.5006316e-06,0.0002232194,-0.00025660358,0.002154611,-0.00019101799,0.003747955,0.00080902874,0.002093032,0.001140276,-0.0063891336,0.0015105791,-0.0006652232,-0.002192594,0.0019674562,-0.00088191405,0.00054207817,0.0016863504,0.00030592084,0.0021792485,-0.0020698383,0.003264729,0.0013870075,-0.00083904713,0.00075692777,0.00018816255,-0.0030515073,-0.00092460215,0.0008302033,0.0009027049,0.0006510478,0.0011510886,0.000736136,0.0013825553,0.002897432,0.0011494048,-0.0017334484,-0.0013252678,0.0032572052,0.001800145,-0.0005211681,0.0011974126,0.0017383471,-0.0006369762,0.00065131113,-0.0018662149,0.003323026,-0.003256198,0.00046502054,-0.0008133501,-0.0032171384,-0.003113579,-0.0008883234,-0.004909481,0.0059823524,0.005823914,0.00058949203,0.0028394535,0.0027671512,0.0060265535,0.000810273,-0.0007552332,-0.003920868,-0.0002706796
Track0986,0.00064686034,-0.0032094978,-0.0009440556,-0.001049432,0.0011641867,0.0015030503,0.002322331,0.00095036626,0.0015276298,-0.00032838993,-0.0049499273,0.00044392794,-0.001417324,-0.0025777891,0.0020621344,-0.002250772,-0.0006679855,0.0013392419,0.0011358261,0.0021089271,-0.001705125,0.00205943,0.00089678913,-0.00023074448,-0.000724189,2.1032989e-05,-0.0023841253,-0.0009085685,-0.0011546761,0.0005525574,0.0010943724,0.0021496248,-0.00019313022,0.00035291072,0.0026381668,0.0017705932,-0.00020109117,-0.0017839065,0.0021654554,0.0011608284,-0.000887081,0.0009938423,0.0007445961,-0.00094762817,0.0017815195,-0.002875057,0.0024342835,-0.0020621978,-0.00068481266,0.0007202402,-0.00152684,-0.0022770315,-0.00089394674,-0.004384105,0.0019998122,0.0038630143,-0.00090336904,0.0010429155,0.003620049,0.0049741273,0.00057207793,-0.0005880231,-0.0011430606,-0.0013211444
Track0987,-0.00024703145,-0.0019599535,0.00017848611,0.0008058259,-0.0032728203,0.0014926717,-0.0017483681,-0.0008041449,-0.0031670555,-0.0008884687,0.0010092631,-0.0005777739,-0.00044145994,0.0016845167,0.00033076108,-0.0024225041,-0.0011570957,-0.00065986626,0.00029082038,-0.00020256173,0.0020387843,0.00029867515,-0.00051901117,-0.00085240975,0.0005171327,-0.0013104733,0.0011956729,0.000363037,-0.002400376,0.00042675808,-0.0008502307,-0.0002990663,-0.00060465187,-0.00034828018,-0.0011547543,0.0019041188,-0.000121627,-0.0007885457,-8.3680265e-05,-0.00080720615,-0.0014279485,0.0010286942,-0.00019929558,0.0014393851,-0.00015626196,-0.00075903814,0.0006712377,0.00017336011,-0.0012268052,0.002008643,0.0017655194,0.0030865446,-0.0011866614,0.0014345369,-0.0015330929,-0.0013524257,-0.0008211768,-0.0015356662,-0.0009971596,-0.0022342987,0.00021208823,-0.0015139123,0.0019918531,-0.0010668598
Track0988,0.0010844814,-0.0018156283,0.0009815544,-1.3273209e-05,0.00046006963,0.0010690093,0.0027944297,0.00010551885,0.0009106025,0.0006032232,-0.004763283,0.0007419586,-0.0013028793,-0.0025344938,0.0010821447,-0.0011014752,-0.0003792178,0.0011147279,0.00037485734,0.0028735418,-0.0016182661,0.0017621145,0.0013488382,-0.001211986,9.427406e-05,0.00053304806,-0.0026858486,-0.0008614436,6.3702464e-06,0.0006099604,0.0010629816,0.0021307096,0.00017352775,-0.00039127748,0.003194619,0.0021858476,-0.0014055409,-0.0011149407,0.0016024718,0.00060237106,-0.00063290447,5.449541e-05,0.0011471435,-0.0009962805,0.0003240509,-0.0024870494,0.0022499114,-0.0020701773,0.0005435571,-0.00028836727,-0.0017104261,-0.0011561736,-0.0005063936,-0.0037203496,0.004293734,0.0043067336,-0.0013572088,0.001567876,0.0029256996,0.005399762,-0.00034721196,-0.0007951255,-0.001802519,0.0001938492
Track0989,0.0011507773,-0.0012961961,-0.001605723,-0.00034197792,-0.00023856014,-0.00039295852,0.0027554855,0.0024745986,0.0016058311,0.0025100019,-0.0060433373,0.0015009381,-0.0009266343,-0.004160702,-0.000110559165,-0.0011448711,-0.0002811253,0.00090689864,0.0018745959,0.0017293179,-0.0021369644,0.0019751098,0.0025060289,-0.0022010133,7.855613e-05,-0.00046183728,-0.001011654,-0.0017986149,0.00028468668,-0.00028565153,0.00038505928,0.0008891113,0.0006162673,-0.00017037243,0.0028935596,0.0014772192,-1.4778227e-05,-0.0012757564,0.0015251748,-0.0001533702,0.0015888214,-0.00033028796,0.002527982,-0.002537407,-0.00066328887,-0.0030015605,0.00035966188,-0.0012059473,0.0032902136,-0.0006442778,-0.0025156923,-0.0018499531,-0.0003429111,-0.0030946059,0.0030274354,0.003496565,-0.0013925374,0.0009397119,0.003183484,0.0029135267,0.0026148707,-0.0006178189,-0.003375262,0.001467336
Track0990,0.0006364926,-0.0011481419,0.00017127395,0.0020320155,-0.00010143593,0.00089898705,0.0025659874,0.0012223832,0.0005179718,0.000960039,-0.0032479018,0.0006071441,-9.867735e-05,-0.00208278,0.0015135072,-0.002197355,-0.00011588074,0.00022563525,0.00048386678,0.0025754261,-0.0026294552,0.0022286493,0.00043505803,-0.0017802492,0.0004745731,0.0005259905,-0.002403649,-0.000772804,0.00077448785,0.0016212463,0.001034807,0.001373101,-0.00080708787,0.0006737448,0.0020166133,0.0022395924,-0.0017834045,-0.0008379929,-0.00091488287,-0.0006006919,-0.0014288425,-0.000998782,0.00234434,-0.0005046651,-0.00013849977,-0.0025188243,0.0017887205,-0.0024821684,0.00090991706,0.00023677945,-0.0013198741,-0.0004473105,-0.0024609081,-0.000752702,0.0055388566,0.0030266792,-0.0012917478,0.0005126186,-2.5395304e-05,0.0049940906,0.0005020797,-0.0011945835,-0.0016514808,0.0006043352
Track0991,-0.0016978262,-0.0018404163,-0.002390746,-0.00016985927,0.00057157874,-0.0012463331,-0.0010412335,0.00031560287,0.00022153556,4.3774024e-05,0.00047019124,0.0012762249,-0.0029022507,-5.460903e-05,-0.002521921,-0.000583224,0.0016636681,0.0001608096,0.000414785,0.00027843006,-0.00028086826,-0.0016926024,0.0012475811,0.00024019182,-0.0015957784,-0.00025988556,-0.00091653306,0.00027111918,0.0006040111,-0.0024619848,-0.0009735231,0.0022283345,0.0013520755,-0.0012023128,0.0002502594,-0.00061023235,0.0008036196,-0.00020655803,-0.00033857394,-0.00049884105,0.00060061365,-0.0014871247,-0.0003419444,-0.0020493194,0.0001244843,-0.00042322278,-0.0034737214,0.0009377897,-0.0010129288,-0.0008134134,3.3639371e-06,0.00088599324,0.0007017795,0.0026656257,-0.0022019818,-0.0026282482,-0.0016423677,-0.0017311489,0.0004566908,-0.00082158856,0.00066866726,0.0007267711,0.00044830889,0.0005638823
Track0992,-0.001665581,0.0007480085,-0.0012178048,0.0013189269,-0.0023861118,-0.0028661638,-0.008378245,-0.0044742264,-0.0038335994,-0.0015603211,0.011113413,-0.0019689165,-0.0025166888,0.007414952,-0.0035568438,0.0045131296,0.0011290628,-0.0040981025,0.00086081773,-0.004769211,0.0042970143,-0.0047979727,-0.0024377927,0.0033938214,-0.00066942535,-0.00091308355,0.0006476017,0.0018198416,-0.000842832,-0.0033818297,-0.0014734671,-0.0007847622,0.0011340305,-0.0028567207,-0.0005828161,-0.0017772876,0.00047095865,-0.0006891028,-0.0031926977,-0.002462347,-0.00095067173,-0.001679318,-0.006089881,0.0019502975,0.0035996032,0.006032328,-0.0035055876,0.0048569106,-0.003913574,0.001043167,0.0056140125,0.0016895831,0.0026461948,0.009256081,-0.009518154,-0.010881258,0.0018770451,-0.0035691625,-0.005243672,-0.011731679,-0.00021615624,0.0019581697,0.006123163,-0.0014973059
Track0993,-0.0015019961,-0.0003481172,0.0019611195,0.0011560451,-0.00090433285,0.00036764145,-0.00086883083,-0.0011041723,-0.0017723292,-0.0014792457,0.0024098232,0.0015517399,-0.0029089116,-0.0019265041,0.00030792132,-0.0010115728,9.852089e-05,-0.0029030666,-0.0023246035,0.0042631356,-0.0007571392,0.00031413324,-0.00020681322,0.00021827966,-0.0012272187,0.0009968895,-0.0014601038,-3.708899e-05,-0.00020296127,0.0005396232,-0.001098589,0.002635954,0.00037522987,-0.0013193893,0.00097268634,0.0015598647,-0.0018563308,0.00031476235,-0.0005720528,-0.000694884,-0.0033576488,-4.2656437e-05,-0.0017971918,-0.00010813773,-0.0007470036,-0.0022049956,-0.0013125911,-0.0008349605,-0.0024100244,0.00013948604,0.0026156157,0.0030754954,-0.0009888615,0.0033773286,0.000863757,-0.0012880266,-0.0021177689,-0.0005654441,-0.00026947446,0.0024586646,-0.003417842,0.003074336,0.0022158325,-0.0009861551
Track0994,0.0013410856,-0.00075802207,0.0022303686,-0.00050776266,-0.00013089553,0.0022372976,0.002907835,-0.00037195906,0.0008814633,-0.0019316096,-0.0014402717,0.0002808459,0.00039524585,-0.0005608909,0.004828308,-0.0016163439,0.0002576504,0.0013972977,-0.00013500825,0.002306715,-0.0011858009,0.001651166,-0.0012424514,0.0013927966,0.0008212207,0.002368711,-0.0011594843,0.00044338405,-0.0017722622,0.0029365122,0.0016221115,0.00026634708,-0.0018706843,0.0010206257,-8.612685e-05,0.0021392144,-0.0030386336,-0.000956079,0.0009855255,0.0025116215,-0.003719464,0.0017499756,0.0004067868,0.0030884743,0.0006715832,-0.00014950335,0.005136326,-0.0020562336,-0.003228642,0.0017766915,-4.1868538e-05,-0.0008751899,-0.0014192034,-0.0038830824,0.0034278762,0.004523989,0.0011703817,0.0027522892,0.0010217801,0.0050911694,-0.0019114837,-0.00081070606,0.0009913146,-0.0016408041
Track0995,0.00021610362,0.000359267,-0.0012362339,-0.00043850485,-0.002138678,-0.0033798292,-0.0036606863,-0.0014297105,-0.0005822629,0.0011332352,0.0021209791,-0.00024076179,-0.0030833986,0.0021136478,-0.0025771633,0.0035531223,0.0012159199,-0.0017902441,0.0011454746,-0.00071609626,0.0013365112,-0.0035205875,0.0021182224,0.0009477772,-0.0001838496,0.0006201193,0.00051791035,0.0006333664,0.0009834021,-0.0011536255,-0.00016289973,0.0007536411,0.0017835423,-0.0019570878,0.0014527068,-0.0020185672,3.5375357e-05,-0.0014637667,-0.0009124465,-0.0010875924,0.0027920827,-0.0030704252,-0.001414597,-0.0012981184,-0.00013744924,0.0031744028,-0.002532497,0.0032389164,0.00045780092,-0.0010711588,0.0018148124,-0.0012915581,0.0039396165,0.0018653264,-0.003853364,-0.0024490692,0.0003427897,9.1362745e-06,-0.0016729832,-0.00413619,0.000795573,0.0010784911,0.0007524714,0.0009129718
Track0996,0.0010780077,-0.0018818416,-0.0007035732,0.00032547116,0.0012358762,0.0007447675,0.0033513382,0.002144169,0.0021982342,0.00048027746,-0.0038438663,0.0015695058,-0.0016732085,-0.0022353902,0.0010696538,-0.0015032031,0.0002458878,0.0014203005,0.0007445738,0.0028323904,-0.0015478581,0.0018210802,0.0010402724,-0.0008143559,-0.0002437206,0.002135111,-0.0027614087,-0.0011795238,-0.000861004,0.00026879087,0.0010509582,0.0014675334,0.0010006949,0.0007321695,0.00274056,0.0020760223,-0.0007950254,-0.0011297069,0.0010535168,0.00015176833,-0.0010730252,0.0004755035,0.0020810962,-0.0017037317,0.0011429926,-0.0019865707,0.0024230257,-0.0018342622,-0.0007144585,0.0009775124,-0.0011866502,-0.0020688102,-0.00023645721,-0.0034409463,0.004285382,0.00317318,-0.00067245297,0.0011335537,0.0020494163,0.0058172178,0.0011565685,-0.00052344427,-0.0012926832,0.00028746948
Track0997,0.00073933415,-0.0017465577,-0.002753619,0.0002218876,-0.0009307638,0.00093886256,0.0017567798,0.002486825,0.00048787892,4.94048e-05,-0.0027764142,0.0015918203,-0.0015006978,-0.0016263537,0.00045535713,-0.0030076057,-0.0010833964,-0.0003354717,0.0021122973,0.0017841265,-0.0008784756,0.0023440346,0.0020169765,-0.001011312,-0.0014069593,0.0004993789,0.0003607378,-0.0012865365,-0.0011134073,-0.0008827001,-0.00072531705,0.00082235783,-0.0002938807,-0.0008924203,6.8703666e-05,0.002414085,0.00093731284,-0.0015910072,-0.00017169397,-0.0004459424,-0.0004100576,0.0012050718,0.0021114498,-0.0014146939,0.0012167748,-0.0015009698,0.00017270446,0.00013167784,0.00046148896,0.0012904853,-0.0010061525,-0.0003373176,-0.0012608934,-0.0016395957,0.0009901617,3.2424927e-05,-0.001752236,-0.0006365692,0.002352031,0.0023138043,0.0020903572,-0.00046292506,-0.00025533885,-0.00020126998
Track0998,0.0016307295,-0.000650879,-0.002625022,-0.001451415,0.0029217303,-0.0015823692,0.0036709271,0.0026528127,0.0034669936,0.0024047457,-0.008607022,0.0024292357,-0.0016504638,-0.0050017573,-0.0009586103,-0.00016803294,0.0011963584,0.0016671577,0.002503058,0.0019726949,-0.003708385,0.0023782663,0.004461076,-0.002209995,-0.001283559,-0.000852976,-0.0025172732,-0.0021691099,0.0027562752,-0.0014501847,9.423494e-05,0.0023583118,0.00080197304,-0.00036908174,0.0037781522,0.0001065135,-4.1268766e-05,-0.0013627494,0.003144058,0.0013103383,0.0022484213,3.196299e-06,0.0028192252,-0.0037420467,-0.00010086037,-0.0025158469,-0.0010681003,-0.0015720949,0.0037643835,-0.002970025,-0.005176019,-0.0035086572,-0.00037727505,-0.00432765,0.0033915779,0.0044867545,-0.0014530822,0.002081519,0.005577714,0.004902312,0.0025069565,-0.0005988914,-0.0056535825,0.0013865754
Track0999,-0.002214036,-0.0030340478,-0.0020825453,0.0017657587,-0.0022864416,-0.0005950257,-0.0049276985,-0.0026456304,-0.0020762086,-0.002968369,0.006628588,-0.0022774078,-0.0020820927,0.0039524212,-0.00058881193,0.001863841,0.0006081294,-0.0024859905,0.0016320013,-0.0018718527,0.00063088536,-0.002676079,-0.002324991,0.0030270405,-0.0013157288,-0.00015323237,-8.8284956e-05,0.0004271902,-0.00091352314,-0.0008995384,0.00054981397,-0.00039048493,-0.000995785,-0.0014546392,-0.0004217103,-0.0011661351,-0.00029131025,-0.0014656591,-0.004299554,-0.0020569065,-0.0019046366,-0.0021777898,-0.0039558783,0.0009207763,0.0027725934,0.003024117,-0.002415076,0.0030637663,-0.003547959,0.0011530146,0.0030945092,0.0002670437,0.0006916374,0.006724541,-0.0054747816,-0.0060953014,0.0003207008,-0.0014983965,-0.0033889022,-0.006372152,5.4568052e-05,0.0020076502,0.0051882267,-0.0012238957
Track1000,0.0013492762,0.0010814182,-0.00026221946,-0.00033822563,0.00091477484,-0.001715444,0.0032724775,0.0030138604,0.0013025925,0.001928227,-0.004174426,0.0025674514,-0.00015492924,-0.00299092,-0.0006754957,-0.0002720058,0.001734253,0.001230075,0.0013514552,0.0012372283,-0.0032477677,0.0014532022,0.0031484105,-0.0015046,-0.00081709214,0.0014453009,-0.0002777758,-0.00085077435,0.0029288754,-0.00079321116,0.00015279581,0.00027067214,-0.00088914856,-7.255329e-05,0.00023671798,0.001039613,-0.0011761561,0.0008965363,0.0011236267,0.0007161293,0.00028279424,-0.00041388534,0.0032686442,-0.00094710663,-0.0020176843,-0.00038863998,-0.0004749298,-0.00061882474,0.00237336,-0.0013441704,-0.003667947,-0.00021054596,-0.0014334843,-0.0014607456,0.0031510545,0.0025618374,-0.0010745743,0.002007313,0.00227198,0.0037346971,0.0015150756,-0.0012927607,-0.004537374,0.0015982315
Track1001,0.0013858813,-0.0015731752,-0.0005728677,-0.0012828056,0.0007462241,0.00045517832,0.0024565347,0.00011577085,0.00061941147,-0.0002600588,-0.005910419,-9.002909e-05,0.00046923757,-0.0021182038,0.004144065,-0.0026500635,-0.00055254065,0.0011320598,0.0008718688,0.0006457302,-0.0024155155,0.0038539078,0.00044961646,0.0007758811,-0.000100530684,-0.0019017551,-0.0010808887,-0.00082845613,-0.00011086464,0.0014358275,0.00057309715,0.00017834827,-0.0015856773,0.0010598553,0.00079135783,0.0013280846,-0.0007863976,-0.0016788086,0.0031165062,0.0026786681,-0.0010468885,0.0016933624,0.0008389279,0.000914637,0.0013841409,-0.0024378058,0.0033398494,-0.0027020052,0.00039664656,-0.00033761933,-0.0037162118,-0.0025542825,-0.00231798,-0.004353187,0.0028379569,0.004961159,0.00027370197,0.0025658123,0.003367845,0.0035685021,0.00090964884,-0.00035794312,-0.003269948,-0.0020556226
